recette_id,nom,description,couleur_hex,collection,Rang,ligne,format,nb_unites,instructions,notes,ingredient_type,ingredient_nom,quantite_g,cout_ingredient,cure,prix_vente,image_url,statut,image_url_noel,colsSecondaires,desc_emballage,Surgras,ingredient_inci
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Argiles,Argile rose,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Kaolin (Bolus Alba) / Illite (Bolus Alba)
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Beurres,Beurre de karité,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Butyrospermum parkii (Shea) Butter
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Liquides,Eau,130,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Aqua
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile d'olive,250,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Olea europaea oil
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile de coco,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Cocos nucifera (Coconut) Oil
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile végétale amande douce,50,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Prunus amygdalus
69,PETIT NUAGE ROSÉ,"Un voile tendre et aérien, comme une caresse de l'aube. La douceur de l'huile végétale amande douce et du karité se marie à la légèreté de l'olive, tandis qu'une pointe d'argile rose colore la mousse d'un souffle pastel.",#F7DDE6,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Secs,Soude caustique (NaOH),59,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083525/univers-caresse/produits/kdrgqwki1vaclkhjln4c.jpg,public,,,"Une bulle de tendresse, une invitation à la douceur quotidienne.",10%,Sodium Hydroxide
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Argiles,Argile blanche,15,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Kaolin (Bolus Alba)
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Beurres,Beurre de karité,140,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Butyrospermum parkii (Shea) Butter
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Ingrédients Liquides,Eau,235,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Aqua
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Huiles aromatiques,HA pomme verte,30,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Malus Sylvestris (Apple) Fruit Oil
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Huiles,Huile de coco,210,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Cocos nucifera (Coconut) Oil
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Huiles,Huile de tournesol oléique,280,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Huiles,Huile végétale amande douce,70,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Prunus amygdalus
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Ingrédients Secs,Lait de chèvre en poudre,70,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Capra hircus (goat) milk powder
70,POMME D'ÉMERAUDE,"La pomme verte apporte sa fraîcheur acidulée et légère à la douceur crémeuse du lait de chèvre. Le mica vert illumine chaque barre d'un éclat naturel, comme un verger au printemps. Sa mousse douce et délicate nettoie sans agresser, laissant la peau fraîche, souple et subtilement parfumée d'un souffle fruité et vert.",#51EB4E,CAPRIN,3,SAVON AU LAIT DE CHÈVRE,,12,,Utiliser de l'eau glacée pour ralentir la réaction avec le lait de chèvre.,Ingrédients Secs,Soude caustique (NaOH),98,0,42,0,,public,,,"Savon délicat au lait de chèvre et pomme verte, fraîcheur et douceur en un seul geste.",8%,Sodium Hydroxide
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Ingrédients Secs,Avoine colloïdale,10,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Avena sativa (oat)
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Beurres,Beurre de karité,8,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Butyrospermum parkii (Shea) Butter
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Ingrédients Liquides,Glycérine végétale,6,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Vegetable glycerin
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Huiles,Huile végétale amande douce,15,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Prunus amygdalus
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Hydrolats,Hydrolat lavande,15,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Lavandula angustifolia (Lavender) Flower Water
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Ingrédients Secs,SCI,48,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Sodium cocoyl isethionate
71,PURE HARMONIE,"Ce shampoing solide Équilibra nettoie en douceur sans brusquer le cuir chevelu. La lavande apaise, l'avoine adoucit, le shikakaï démêle naturellement. Les cheveux retrouvent leur légèreté, leur brillance, leur juste équilibre. Simple, efficace, naturel.",#2387FF,KÉRYS,6,ÉQUILIBRA,,1,,Ce savon est brun,Ingrédients Secs,Shikakaï en poudre,5,0,0,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773084403/univers-caresse/produits/yihx6ik4giouqmror9qx.png,public,,,"La lavande apaise, l'avoine équilibre. Un souffle de douceur pour les cheveux de tous les jours.",,Acacia concinna Fruit Powder
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Argiles,Argile blanche,8,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Kaolin (Bolus Alba)
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Ingrédients Liquides,Glycérine végétale,6,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Vegetable glycerin
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Huiles,Huile végétale de pépins de raisin,10,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Vitis vinifera (grape) seed oil
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Hydrolats,Hydrolat de menthe,10,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Mentha piperita leaf water
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Ingrédients Secs,Poudre de bardane,5,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Arctium Lappa Powder
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Ingrédients Secs,SCI,50,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Sodium cocoyl isethionate
72,RAYON LUMINEUX,"Chaque lavage devient une aurore pétillante. La mousse s'ouvre comme un zeste lumineux, l'argile et la bardane absorbent les ombres grasses, tandis que le citron éclaire la chevelure d'une fraîcheur solaire. Les cheveux s'allègent, brillants comme des rayons matinaux.",#78FF3D,KÉRYS,6,PURÉLIA,,1,,8-10 gouttes HE citron ou pamplemousse,Ingrédients Secs,Shikakaï en poudre,10,0,0,0,,public,,,La chevelure s'illumine d'une fraîcheur solaire et pétillante.,,Acacia concinna Fruit Powder
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Beurres,Beurre de karité,65,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,Butyrospermum parkii (Shea) Butter
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Ingrédients Liquides,Eau,184,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,Aqua
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Huiles aromatiques,HA agrumes et romarin,15,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,Fragrance
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Huiles essentielles,HE citron,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,citrus limon (lemon) peel oil
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Huiles,Huile de coco,260,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,Cocos nucifera (Coconut) Oil
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Huiles,Huile de tournesol oléique,325,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,"Helianthus Annuus (Sunflower) Seed Oil (High Oleic, 80%)"
73,SOLEIL DE PROVENCE,"Le citron et les agrumes éclatent sous le soleil, le romarin sauvage pousse entre les pierres chaudes. Soleil de Provence capture cette simplicité lumineuse, ce parfum qu'on respire les yeux fermés en imaginant une terrasse, une lumière dorée, l'air chaud qui porte les odeurs loin. Une mousse vive et vivifiante qui réveille le corps et met de bonne humeur.",#FD791A,SAPONICA,1,SAVON,,9,,Orange,Ingrédients Secs,Soude caustique (NaOH),92,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovence_pue3as.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773448369/Soleildeprovencenoel_hbh9lb.jpg,,Agrumes et romarin sauvage. Le sud de la France dans chaque mousse.,8%,Sodium Hydroxide
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Ingrédients Liquides,Allantoine,"2,4",0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,ALLANTOIN
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Beurres,Beurre de karité,30,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Butyrospermum parkii (Shea) Butter
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Cires,Cire de carnauba,18,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Copernicia Cerifera (carnauba) wax
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Huiles,Huile de calendula,24,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Helianthus annuus (sunflower) seed oil (and) Calendula officinalis flower extract
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Huiles,Huile de coco,18,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Cocos nucifera (Coconut) Oil
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Huiles,Huile de ricin,24,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Ricinus Communis (Castor) Seed Oil
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Colorants et Pigments,Mica perlé blanc,2,0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,
75,SOUFFLE D'ÉTÉ,"Quand le soleil brûle et dessèche, Souffle d'été prend soin de tes lèvres avec douceur. Un baume réparateur et nacré, enrichi en karité, calendula et allantoine, qui apaise les gerçures et redonne éclat et légèreté.",#F1FFBB,ÉMOLIA,,BAUME À LÈVRES,,18,,Nacré blanc sans trop.,Ingrédients Liquides,Vitamine E,"1,8",0,0,0,,public,,,Un souffle de fraîcheur pour des lèvres réparées par le soleil.,,Tocopherol
76,SOUFFLE D'HIVER,"Quand le froid mord et que l'air se fait lourd, Souffle d'hiver veille. Ses vapeurs d'eucalyptus, de menthe et de ravintsara dégagent les narines et apaisent les lèvres gercées. Un baume qui soigne autant qu'il réconforte.",,ÉMOLIA,,BAUME À LÈVRES,,18,,5 gouttes colorant bleu,Beurres,Beurre de karité,26,0,0,0,,public,,,"Un souffle chaud qui libère, répare et protège au cœur de l'hiver.",,Butyrospermum parkii (Shea) Butter
